STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-03 12:53,FM-15,FEW:02 20 BKN:07 40,10.00,,86,30.0,78,25.7,75,23.9,70,8,330,,29.98,6,,30.01,T,30.01,,,,,,,,,,0534,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-03 13:00,FM-12,26,,,86,30.0,78,25.7,75,23.9,70,8,330,,29.98,6,+0.02,30.01,,,,,,,,,,,,0534,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-03 13:53,FM-15,SCT:04 22 SCT:04 38,10.00,,85,29.4,78,25.5,75,23.9,72,6,300,,29.96,,,29.99,0.05,29.99,,,,,,,,,,0534,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-03 14:12,FM-16,SCT:04 23 SCT:04 40,10.00,||RA:61,85,29.4,77,24.8,73,22.8,68,5,290,,29.95,,,,,29.98,,,,,,,,,,0534,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-03 14:43,FM-16,SCT:04 22 SCT:04 40 SCT:04 140,10.00,,87,30.6,77,24.7,72,22.2,61,0,000,,29.95,,,,,29.98,,,,,,,,,,0534,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-03 14:53,FM-15,SCT:04 22 SCT:04 40 SCT:04 140,10.00,,86,30.0,78,25.7,75,23.9,70,8,130,,29.95,,,29.98,0.00,29.98,,,,,,,,,,0534,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-03 15:53,FM-15,FEW:02 25 SCT:04 40 SCT:04 120,10.00,,88,31.1,75,23.9,69,20.6,54,10,070,,29.92,8,,29.95,0.00,29.95,,,,,,,,,,0534,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-03 16:00,FM-12,26,,,88,31.1,75,23.9,69,20.6,54,10,070,,29.92,8,+0.06,29.95,,,,,,,,,,,,0534,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-03 16:53,FM-15,FEW:02 25 SCT:04 120 SCT:04 250,10.00,,87,30.6,75,24.1,70,21.1,57,13,090,,29.91,,,29.94,0.00,29.94,,,,,,,,,,0534,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-03 17:53,FM-15,FEW:02 25 FEW:02 120 BKN:07 250,10.00,,85,29.4,74,23.4,69,20.6,59,8,080,,29.93,,,29.96,0.00,29.96,,,,,,,,,,0534,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-03 18:53,FM-15,FEW:02 25 FEW:02 45 FEW:02 150,10.00,,84,28.9,75,23.9,71,21.7,65,3,VRB,,29.97,3,,30.00,0.00,30.00,,,,,,,,,,0534,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-03 19:00,FM-12,26,,,84,28.9,75,23.9,71,21.7,65,3,,,29.97,3,-0.05,30.00,,,,,,,,,,,,0534,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-03 19:53,FM-15,FEW:02 25 FEW:02 45 FEW:02 150,10.00,,83,28.3,75,24.1,72,22.2,70,3,080,,29.98,,,30.01,0.00,30.01,,,,,,,,,,0534,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-03 20:53,FM-15,FEW:02 33 SCT:04 150 BKN:07 250,10.00,,81,27.2,76,24.5,74,23.3,79,3,250,,29.98,,,30.01,0.00,30.01,,,,,,,,,,0534,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-03 21:29,FM-16,SCT:04 33 SCT:04 43,10.00,||RA:61,81,27.2,77,24.9,75,23.9,82,3,310,,29.99,,,,,30.02,,,,,,,,,,0534,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-03 21:33,FM-16,SCT:04 30 SCT:04 80 BKN:07 250,10.00,TS:7 |TS:90 TS:91 |,81,27.2,77,24.9,75,23.9,82,3,300,,29.99,,,,,30.02,,,,,,,,,,0534,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-03 21:53,FM-15,SCT:04 30 BKN:07 80 OVC:08 250,10.00,TS:7 |TS:90 TS:91 |,81,27.2,77,24.9,75,23.9,82,3,310,,29.99,3,,30.02,0.00,30.02,,,,,,,,,,0534,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-03 22:00,FM-12,26,,||TS:95,81,27.2,77,24.9,75,23.9,82,3,310,,29.99,3,-0.03,30.02,,,,,,,,,,,,0534,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-03 22:50,FM-16,SCT:04 30 SCT:04 36 SCT:04 200,10.00,,79,26.0,74,23.5,72,22.0,79,6,060,,30.00,,,,,30.03,,,,,,,,,,0534,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-03 22:53,FM-15,SCT:04 30 SCT:04 39 SCT:04 200,10.00,,79,26.1,74,23.1,71,21.7,77,3,080,,30.00,,,30.03,0.00,30.03,,,,,,,,,,0534,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-03 23:02,FM-16,SCT:04 30 SCT:04 39 SCT:04 200,10.00,,79,26.1,74,23.1,71,21.7,77,6,100,,30.00,,,,,30.03,,,,,,,,,,0534,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-03 23:16,FM-16,SCT:04 30 SCT:04 39 SCT:04 200,10.00,,78,25.6,73,22.9,71,21.7,79,0,000,,29.99,,,,,30.02,,,,,,,,,,0534,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-03 23:53,FM-15,FEW:02 30 FEW:02 39 SCT:04 180,10.00,,78,25.6,73,22.9,71,21.7,79,5,010,,29.99,,,30.02,0.00,30.02,89,78,84,0.5,,,,0,19,0534,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-03 23:59,SOD,,,,,,,,,,,,,,,,,,,,89,78,84,0.5,74,73,76,0,19,0534,1917,TS:03 RA:16,0.33,,,29.97,30.00,5.3,19,240,14,090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-04 00:53,FM-15,FEW:02 25 SCT:04 160 BKN:07 250,10.00,,78,25.6,74,23.3,72,22.2,82,3,010,,29.98,8,,30.01,0.00,30.01,,,,,,,,,,0534,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-04 01:00,FM-12,26,,,78,25.6,74,23.3,72,22.2,82,3,010,,29.98,8,+0.01,30.01,,,84,78,81,-2.6,,,,0,16,0534,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-04 01:53,FM-15,FEW:02 35 SCT:04 140 BKN:07 250,10.00,,77,25.0,74,23.5,73,22.8,88,5,050,,29.97,,,30.00,0.00,30.00,,,,,,,,,,0534,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-04 02:53,FM-15,SCT:04 150 BKN:07 250,10.00,,77,25.0,74,23.5,73,22.8,88,0,000,,29.96,,,29.99,0.00,29.99,,,,,,,,,,0534,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-04 03:53,FM-15,FEW:02 150 SCT:04 250,10.00,,77,25.0,74,23.5,73,22.8,88,0,000,,29.97,5,,30.00,0.00,30.00,,,,,,,,,,0534,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-04 04:00,FM-12,,,,77,25.0,74,23.5,73,22.8,88,0,000,,29.97,5,+0.01,30.00,,,,,,,,,,,,0534,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-04 04:53,FM-15,FEW:02 25 SCT:04 150 BKN:07 250,10.00,,77,25.0,74,23.5,73,22.8,88,3,330,,29.98,,,30.01,0.00,30.01,,,,,,,,,,0534,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-04 05:53,FM-15,FEW:02 25 FEW:02 150 BKN:07 250,10.00,,76,24.4,74,23.3,73,22.8,91,0,000,,29.99,,,30.02,0.00,30.02,,,,,,,,,,0534,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-04 06:53,FM-15,FEW:02 25 FEW:02 150 BKN:07 250,10.00,,80,26.7,75,23.6,72,22.2,76,3,VRB,,29.99,1,,30.02,0.00,30.02,,,,,,,,,,0534,1917,,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-04 07:00,FM-12,26,,,80,26.7,75,23.6,72,22.2,76,3,,,29.99,1,-0.02,30.02,,,89,75,82,-1.6,,,,0,17,0534,1917,,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-04 07:53,FM-15,FEW:02 25 FEW:02 150 BKN:07 250,10.00,,83,28.3,76,24.5,73,22.8,72,0,000,,30.01,,,30.04,0.00,30.04,,,,,,,,,,0534,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-04 08:53,FM-15,FEW:02 25 FEW:02 150 BKN:07 250,10.00,,84,28.9,78,25.4,75,23.9,74,5,080,,30.00,,,30.03,0.00,30.03,,,,,,,,,,0534,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-04 09:53,FM-15,SCT:04 28 BKN:07 250,10.00,,86,30.0,78,25.3,74,23.3,67,0,000,,30.01,1,,30.04,0.00,30.04,,,,,,,,,,0534,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-04 10:00,FM-12,26,,,86,30.0,78,25.3,74,23.3,67,0,000,,30.01,1,-0.02,30.04,,,,,,,,,,,,0534,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-04 10:53,FM-15,SCT:04 32 SCT:04 50 BKN:07 250,10.00,,87,30.6,77,25.1,73,22.8,63,8,100,,30.01,,,30.05,0.00,30.04,,,,,,,,,,0534,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-04 11:53,FM-15,SCT:04 36 SCT:04 60 SCT:04 150,10.00,,87,30.6,77,25.1,73,22.8,63,9,140,,30.01,,,30.04,0.00,30.04,,,,,,,,,,0534,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-04 12:46,FM-16,SCT:04 32 SCT:04 45,10.00,|TS:91 |,86,30.0,78,25.3,74,23.3,67,11,130,,30.01,,,,,30.04,,,,,,,,,,0534,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-04 12:53,FM-15,SCT:04 32 SCT:04 45,10.00,|TS:91 |,85,29.4,77,25.2,74,23.3,70,11,150,,30.01,3,,30.04,0.00,30.04,,,,,,,,,,0534,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-04 13:00,FM-12,26,,||TS:95,85,29.4,77,25.2,74,23.3,70,11,150,,30.01,4,0.00,30.04,,,,,,,,,,,,0534,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-04 13:53,FM-15,FEW:02 25 SCT:04 150 BKN:07 250,10.00,TS:7 -RA:02 |RA:61 TS:90 TS:92 |RA:61,84,28.9,78,25.4,75,23.9,74,10,130,17,29.99,,,30.02,T,30.02,,,,,,,,,,0534,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-04 14:21,FM-16,FEW:02 25 BKN:07 110 BKN:07 250,10.00,-RA:02 |RA:61 |RA:61,83,28.3,78,25.6,76,24.4,79,9,140,,29.99,,,,T,30.02,,,,,,,,,,0534,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-04 14:53,FM-15,FEW:02 31 BKN:07 100 BKN:07 250,10.00,-RA:02 |RA:61 |RA:61,83,28.3,79,26.0,77,25.0,82,6,VRB,,29.99,,,30.03,0.01,30.02,,,,,,,,,,0534,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-04 15:53,FM-15,FEW:02 30 BKN:07 90 BKN:07 250,10.00,-RA:02 |RA:61 |RA:61,82,27.8,79,26.2,78,25.6,88,0,000,,29.99,5,,30.03,0.02,30.02,,,,,,,,,,0534,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-04 16:00,FM-12,26,,||RA:61,82,27.8,79,26.2,78,25.6,88,0,000,,29.99,5,+0.02,30.03,,,,,,,,,,,,0534,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-04 16:53,FM-15,FEW:02 36 SCT:04 60 BKN:07 130,10.00,|RA:61 |RA:61,83,28.3,79,26.0,77,25.0,82,5,080,,29.99,,,30.02,T,30.02,,,,,,,,,,0534,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-04 17:53,FM-15,SCT:04 27 SCT:04 60 BKN:07 130,10.00,,83,28.3,78,25.6,76,24.4,79,6,120,,30.01,,,30.04,T,30.04,,,,,,,,,,0534,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-04 18:19,FM-16,BKN:07 27 BKN:07 60,8.00,|RA:61 |RA:61,82,27.8,78,25.8,77,25.0,85,5,130,,30.02,,,,0.02,30.05,,,,,,,,,,0534,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-04 18:35,FM-16,SCT:04 27 BKN:07 50,10.00,|TS:91 |RA:61,79,26.1,73,22.8,70,21.1,74,11,050,,30.02,,,,0.03,30.05,,,,,,,,,,0534,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-04 18:53,FM-15,SCT:04 27 SCT:04 50,10.00,|TS:91 |RA:61,79,26.0,72,22.1,68,20.0,70,8,360,,30.02,,,30.06,0.03,30.05,,,,,,,,,,0534,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-04 19:00,FM-12,26,,||TS:95,78,25.6,71,21.9,68,20.0,71,8,360,,30.02,,,30.06,,,,,,,,,,,,0535,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-04 19:27,FM-16,SCT:04 33 SCT:04 50,10.00,||RA:61,76,24.4,71,21.9,69,20.6,79,7,340,,30.04,,,,,30.07,,,,,,,,,,0535,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-04 19:31,FM-16,SCT:04 33 SCT:04 50,10.00,|TS:91 |RA:61,76,24.4,71,21.9,69,20.6,79,5,320,,30.04,,,,,30.07,,,,,,,,,,0535,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-04 19:47,FM-16,FEW:02 33 SCT:04 50 SCT:04 130,10.00,,75,24.0,72,22.0,70,21.0,83,3,330,,30.04,,,,,30.07,,,,,,,,,,0535,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-04 19:53,FM-15,FEW:02 33 SCT:04 50 SCT:04 130,10.00,,76,24.4,71,21.9,69,20.6,79,5,350,,30.04,,,30.08,0.00,30.07,,,,,,,,,,0535,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-04 20:53,FM-15,FEW:02 10 SCT:04 50 SCT:04 250,10.00,,75,23.9,72,22.0,70,21.1,84,5,030,,30.04,,,30.07,0.00,30.07,,,,,,,,,,0535,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
